ID Name Ra Dec NumGS Coverage
5679 Theia_903 215.24242049 -58.07485565 2 0.8704
5680 Theia_925 96.03179575 35.74199135 0 0.0
5681 Theia_933 72.40439222 43.61252043 2 0.8148
5682 Theia_943 78.40872467 36.88091954 1 0.5156
5683 Theia_953 139.66033555 -58.60498512 1 0.34
5684 Theia_954 190.54110082 -61.65487377 0 0.0
5685 Theia_962 26.72873122 68.42240878 0 0.0
5686 Theia_974 4.07611484 64.96622485 1 0.5468
5687 Theia_978 290.42097967 22.34119629 1 0.4724
5688 Theia_980 188.22266475 -65.19355823 0 0.0
5689 Theia_984 278.5333329 -13.1468569 1 0.5708
5690 Theia_986 125.64722198 -42.44555959 3 0.84
5691 Theia_990 324.11028989 57.56737453 1 0.726
5692 Theia_1001 343.74995181 59.2426145 0 0.0
5693 Theia_1023 267.8988096 -40.69386744 3 0.7904
5694 Theia_1024 134.10180769 -38.07984469 2 0.7264
5695 Theia_1038 268.4651573 -24.29022583 3 0.7928
5696 Theia_1040 69.44262753 56.51411714 0 0.0
5697 Theia_1062 135.11052521 -49.27746444 0 0.0
5698 Theia_1075 152.51589155 -55.31159374 1 0.5692
5699 Theia_1079 124.32840199 -42.53980149 1 0.3964
5700 Theia_1082 193.65170727 -58.95988914 4 0.8188
5701 Theia_1083 69.25256413 48.52447488 0 0.0
5702 Theia_1086 68.2171698 55.74381381 0 0.0
5703 Theia_1117 318.4807219 45.41453902 2 0.8504
5704 Theia_1140 280.91939676 5.6272468 3 0.7628
5705 Theia_1147 112.96504902 -26.05417477 1 0.3796
5706 Theia_1156 236.24261664 -43.60452306 1 0.3776
5707 Theia_1170 137.63883207 -54.55510443 3 0.9392
5708 Theia_1179 126.43329331 -42.98301881 2 0.7152
5709 Theia_1188 338.74238491 29.99126648 0 0.0
5710 Theia_1203 281.01510319 -57.17799269 0 0.0
5711 Theia_1224 219.54523428 -55.1651686 1 0.5044
5712 Theia_1232 350.43257605 60.56101753 1 0.6468
5713 Theia_1256 97.65956148 -21.31785135 0 0.0
5714 Theia_1297 323.03908077 66.06975385 1 0.5612
5715 Theia_1306 246.49796222 -42.34372054 3 0.9648
5716 Theia_1315 146.87609508 -65.11506968 1 0.2984
5717 Theia_1366 211.81504687 -63.01953531 2 0.876
5718 Theia_1408 91.70110635 -2.0424517 0 0.0
5719 Theia_1424 81.15462298 38.24580285 3 0.5892
5720 Theia_1432 35.67300998 54.25729446 0 0.0
5721 Theia_1450 315.49378054 49.82411688 0 0.0
5722 Theia_1465 317.76119854 44.28654619 5 0.9812
5723 Theia_1474 336.67092538 60.14831355 1 0.5728
5724 Theia_1528 323.85347482 74.77706554 0 0.0
5725 Theia_1643 250.32975614 -49.05851166 1 0.4972
5726 Theia_1645 262.75818076 -33.4679238 0 0.0
5727 Theia_1647 270.76093672 -23.68864564 2 0.8644
5728 Theia_1654 106.25870998 -10.38152816 1 0.704
5729 Theia_1656 274.77110082 -12.41537792 0 0.0
5730 Theia_1661 267.5912944 -25.15447519 3 0.628
5731 Theia_1666 274.23912427 -15.86188637 4 0.8924
5732 Theia_1676 250.79275798 -46.58665033 9 0.9872
5733 Theia_1694 275.08243229 -15.01761125 3 0.9444
5734 Theia_1713 50.23476042 58.87010893 1 0.582
5735 Theia_1722 52.93295286 60.13297621 0 0.0
5736 Theia_1734 101.54226823 3.3800726 3 0.6556
5737 Theia_1740 49.31223739 60.52598564 0 0.0
5738 Theia_1742 133.11474644 -47.93305286 1 0.712
5739 Theia_1746 257.70656507 -41.85395455 2 0.5616
5740 Theia_1749 246.12590682 -48.95607395 2 0.8424
5741 Theia_1754 295.68861274 23.65337951 2 0.7852
5742 Theia_1756 274.02005616 -16.41036125 11 1.0
5743 Theia_1761 268.602284 -23.10872833 2 0.8548
5744 Theia_1769 101.96870325 -12.83589296 0 0.0
5745 Theia_1774 106.73573592 -9.17272561 2 0.6884
5746 Theia_1777 258.81379107 -36.57530092 0 0.0
5747 Theia_1796 290.71260061 18.70896024 1 0.746
5748 Theia_1797 99.07115929 9.83258774 1 0.3736
5749 Theia_1798 85.49828555 30.2264279 0 0.0
5750 Theia_1802 89.86281745 20.71586521 1 0.4996
5751 Theia_1806 85.4333983 27.50033313 2 0.7892
5752 Theia_1813 264.33815704 -33.83842202 6 0.9536
5753 Theia_1822 252.89417158 -44.49587978 7 0.9416
5754 Theia_1829 278.21361462 -13.01876428 1 0.7564
5755 Theia_1841 281.31914216 -2.58425221 4 0.8784
5756 Theia_1844 163.63934073 -60.54867671 4 0.8732
5757 Theia_1851 7.5032902 62.83402803 5 0.9776
5758 Theia_1854 269.23836834 -20.31423543 3 0.8344
5759 Theia_1858 135.73438343 -46.72645649 1 0.5516
5760 Theia_1871 273.55511841 -18.98538914 2 0.6476
5761 Theia_1873 206.5820283 -62.68799065 0 0.0
5762 Theia_1875 257.63224431 -41.61455782 3 0.878
5763 Theia_1884 125.29268489 -42.41355297 3 0.9708
5764 Theia_1885 102.53241908 -5.3379557 1 0.4124
5765 Theia_1886 246.66281501 -49.14504044 1 0.6288
5766 Theia_1890 127.47272588 -41.91432886 1 0.4516
5767 Theia_1891 257.76256407 -48.73053968 1 0.6884
5768 Theia_1907 245.06645409 -44.87774106 0 0.0
5769 Theia_1914 273.2877391 -20.41201108 3 0.8904
5770 Theia_1918 129.19502773 -48.11716688 0 0.0
5771 Theia_1920 304.46708652 38.7247841 2 0.762
5772 Theia_1922 327.36100587 51.67767989 2 0.5256
5773 Theia_1927 273.07702578 -22.90878609 4 0.9
5774 Theia_1928 288.82952381 14.4417978 3 0.598
5775 Theia_1934 196.38566663 -56.85528354 6 0.9808
5776 Theia_1957 286.55577236 3.34192113 6 0.9876
5777 Theia_1966 248.32725296 -52.63956016 3 0.9432
5778 Theia_1975 305.38746152 36.93166388 0 0.0
5779 Theia_1976 278.32038647 -13.05339569 2 0.7884
5780 Theia_1982 156.82755986 -59.94223841 1 0.3888
5781 Theia_2000 114.13238828 -25.35598426 0 0.0
5782 Theia_2007 303.373904 34.2470833 3 0.8752
5783 Theia_2018 116.08713068 -26.87141624 3 0.8164
5784 Theia_2032 248.83967439 -46.57580955 4 0.7536
5785 Theia_2045 273.65372377 -18.79146075 3 0.9308
5786 Theia_2052 250.94646408 -47.08870349 6 0.916
5787 Theia_2062 243.5102473 -51.1835188 2 0.6864
5788 Theia_2078 131.59218572 -46.56840628 0 0.0
5789 Theia_2087 133.62644079 -42.12603336 0 0.0
5790 Theia_2096 243.70388095 -51.58007142 1 0.5216
5791 Theia_2103 121.38489107 -40.94336349 1 0.6684
5792 Theia_2110 113.86428558 -18.64242776 1 0.5212
5793 Theia_2115 239.43527101 -53.05337902 2 0.724
5794 Theia_2118 101.73881197 7.38741064 2 0.5544
5795 Theia_2119 179.94905722 -61.30408303 3 0.654
5796 Theia_2121 149.44076201 -58.0599346 2 0.8612
5797 Theia_2122 262.27015669 -30.93303507 6 0.9956
5798 Theia_2133 98.28738412 12.43808073 3 0.6568
5799 Theia_2135 52.97549584 54.68126672 1 0.6024
5800 Theia_2139 201.65034102 -62.02358065 6 0.9392
5801 Theia_2145 145.80310731 -54.29992742 1 0.7652
5802 Theia_2151 162.39163958 -59.73058011 3 0.8584
5803 Theia_2166 216.98538418 -61.3640592 2 0.5764
5804 Theia_2175 8.57067063 68.86378954 0 0.0
5805 Theia_2179 211.43569295 -62.64688467 3 0.9772
5806 Theia_2185 160.58137791 -57.15386192 4 0.8192
5807 Theia_2192 62.40473766 51.86906535 0 0.0
5808 Theia_2227 235.01893863 -58.48864411 1 0.3576
5809 Theia_2231 90.13485275 27.6856494 0 0.0
5810 Theia_2249 94.37460582 14.59395097 0 0.0
5811 Theia_2252 30.99448288 58.98926196 3 0.8636
5812 Theia_2254 34.3104414 60.23350839 1 0.5952
5813 Theia_2266 102.72052098 -10.01523864 6 0.9724
5814 Theia_2267 111.03348512 -26.46197723 3 0.8644
5815 Theia_2289 106.72349163 -12.25122831 4 0.9212
5816 Theia_2296 164.36425041 -60.4490957 3 0.6908
5817 Theia_2299 111.53593188 -9.05791891 2 0.8152
5818 Theia_2325 223.11434249 -61.49012204 5 0.9788
5819 Theia_2330 3.7714832 63.55325329 2 0.8728
5820 Theia_2335 94.69428891 29.81621653 0 0.0
5821 Theia_2341 255.61304438 -42.8986738 1 0.456
5822 Theia_2351 186.93523237 -64.33139936 1 0.434
5823 Theia_2356 98.00504374 0.47612093 2 0.7232
5824 Theia_2360 120.60326185 -39.61427023 2 0.72
5825 Theia_2376 351.16036908 61.46187355 2 0.8484
5826 Theia_2395 295.10881972 24.2444203 2 0.918
5827 Theia_2406 117.41553178 -26.84385565 3 0.7496
5828 Theia_2421 298.04417302 24.84368942 5 0.9172
5829 Theia_2436 153.39549813 -54.63203221 2 0.5904
5830 Theia_2443 242.23075195 -56.06290463 2 0.8008
5831 Theia_2448 151.92629291 -59.72866523 2 0.8296
5832 Theia_2449 102.35462462 -3.7314149 0 0.0
5833 Theia_2450 202.84873039 -57.19874614 1 0.3288
5834 Theia_2460 256.15790036 -51.40135421 2 0.622
5835 Theia_2468 116.03388075 -24.10786857 3 0.784
5836 Theia_2478 197.80856964 -64.30200702 3 0.8816
5837 Theia_2482 48.80917011 56.5677441 0 0.0
5838 Theia_2488 58.97767078 57.18767027 2 0.6532
5839 Theia_2493 61.70530289 48.84165231 1 0.7212
5840 Theia_2501 245.25444589 -40.83473017 2 0.632
5841 Theia_2505 263.24638349 -30.02441477 2 0.9132
5842 Theia_2510 277.03952274 -15.33139666 3 0.9164
5843 Theia_2517 262.0664452 -37.82397624 2 0.7792
5844 Theia_2526 348.1075065 57.48462151 1 0.3452
5845 Theia_2541 202.19259838 -64.26563398 1 0.5368
5846 Theia_2561 318.47974015 46.40730621 2 0.5224
5847 Theia_2615 96.60771919 8.22307701 2 0.9132
5848 Theia_2619 268.07025099 -25.20516059 3 0.8776
5849 Theia_2621 123.27367975 -22.00584032 2 0.792
5850 Theia_2649 106.88403383 -7.66498252 3 0.9012
5851 Theia_2651 209.30649692 -63.06042514 1 0.6308
5852 Theia_2665 335.44606027 55.93926396 0 0.0
5853 Theia_2725 97.6085094 18.93327075 1 0.6468
5854 Theia_2727 175.94883802 -62.37582126 3 0.8152
5855 Theia_2728 96.66741057 15.19180965 3 0.924
5856 Theia_2730 242.09096167 -53.50326765 6 0.9684
5857 Theia_2745 166.16636528 -67.52225429 1 0.3872
5858 Theia_2782 102.97120719 9.23574735 1 0.5536
5859 Theia_2803 263.15307425 -30.85468307 3 0.868
5860 Theia_2812 101.9875115 7.66373399 2 0.8868
5861 Theia_2819 214.68288362 -62.66499025 2 0.646
5862 Theia_2822 118.04607749 -25.49087281 4 0.6724
5863 Theia_2850 315.50037068 46.44363326 3 0.9188
5864 Theia_2897 337.00687213 64.93700063 0 0.0
5865 Theia_2901 75.8351614 42.08877953 2 0.78
5866 Theia_2902 346.89239327 58.88550196 3 0.976
5867 Theia_2921 294.80165865 23.80282525 1 0.5096
5868 Theia_2924 14.62419395 60.73334038 2 0.7036
5869 Theia_2936 6.06975105 52.69504069 0 0.0
5870 Theia_2937 312.58394502 47.23428481 4 0.9204
5871 Theia_2945 39.65243355 61.96648661 1 0.6928
5872 Theia_2966 110.15872605 -14.03079071 1 0.4008
5873 Theia_2982 173.14184729 -68.11773042 0 0.0
5874 Theia_2999 89.05039617 11.60766817 2 0.5032
5875 Theia_3005 242.88480822 -54.32096596 1 0.5092
5876 Theia_3010 302.12889501 32.74628156 0 0.0
5877 Theia_3047 300.78016185 33.74410811 5 0.9036
5878 Theia_3048 112.15040376 -9.72111578 1 0.5196
5879 Theia_3067 318.61972992 57.19908473 1 0.3476
5880 Theia_3097 205.41950798 -66.08373087 1 0.3876
5881 Theia_3099 110.42940359 -24.92554094 2 0.5644
5882 Theia_3114 229.70962644 -60.00426763 2 0.8144
5883 Theia_3118 239.80465239 -55.87040008 6 0.966
5884 Theia_3127 144.75259704 -54.07070512 0 0.0
5885 Theia_3144 118.58053677 -17.74427326 2 0.4772
5886 Theia_3152 111.45103025 -20.97378438 3 0.6448
5887 Theia_3167 212.1180126 -63.52241225 2 0.594
5888 Theia_3202 309.86124094 38.48563217 0 0.0
5889 Theia_3227 156.33921943 -59.08031226 4 0.8092
5890 Theia_3229 116.27210806 -20.04038704 3 0.8064
5891 Theia_3250 90.28460046 9.3482911 1 0.3588
5892 Theia_3251 130.21774922 -48.76792405 1 0.4464
5893 Theia_3260 114.76930877 -17.09048185 2 0.732
5894 Theia_3263 220.54480432 -58.37858833 0 0.0
5895 Theia_3265 117.05448071 -25.86700452 2 0.7916
5896 Theia_3272 201.45681975 -61.42031641 2 0.726
5897 Theia_3274 219.11004794 -61.47496455 0 0.0
5898 Theia_3286 125.47654663 -37.17949093 3 0.9584
5899 Theia_3308 330.16730067 53.0900935 2 0.7484
5900 Theia_3309 95.83793156 10.75079904 0 0.0
5901 Theia_3317 138.71554522 -45.30629871 0 0.0
5902 Theia_3318 65.60676982 49.59012825 1 0.4304
5903 Theia_3319 209.15977001 -63.31533005 4 0.9956
5904 Theia_3327 316.61597776 46.69526916 4 0.9764
5905 Theia_3329 255.40672801 -25.70565598 0 0.0
5906 Theia_3333 241.81854424 -54.19781495 6 0.9992
5907 Theia_3337 139.00176916 -44.88181013 0 0.0
5908 Theia_3339 123.41281832 -33.19724396 1 0.3312
5909 Theia_3381 203.68448231 -63.33423296 9 0.9604
5910 Theia_3397 113.94026179 -25.526587 0 0.0
5911 Theia_3402 30.74633502 62.99550799 4 0.9456
5912 Theia_3409 159.05620321 -60.64822378 3 0.9236
5913 Theia_3423 124.67672893 -30.56177481 2 0.7912
5914 Theia_3428 90.30102589 4.60233354 0 0.0
5915 Theia_3455 282.21800035 9.38324557 4 0.952
5916 Theia_3457 316.24463682 47.27278593 5 0.9076
5917 Theia_3462 310.15312917 46.08190084 0 0.0
5918 Theia_3475 93.19833152 24.11243766 0 0.0
5919 Theia_3494 299.80175098 40.6160311 1 0.5456
5920 Theia_3502 19.48435356 71.18454785 1 0.5728
5921 Theia_3524 115.67375936 -22.10466012 1 0.3996
5922 Theia_3581 112.25794616 -14.15974069 2 0.7592
5923 Theia_3582 84.44274768 31.00259066 1 0.7088
5924 Theia_3609 211.37206683 -61.64874691 4 0.8872
5925 Theia_3623 230.91190135 -53.97906051 2 0.8476
5926 Theia_3628 117.14435736 -25.45186668 1 0.4728
5927 Theia_3659 328.44887773 51.61100984 1 0.2848
5928 Theia_3666 207.95478723 -63.71413837 3 0.8784
5929 Theia_3669 243.49743204 -52.96521723 6 0.9452
5930 Theia_3686 109.69854103 -7.92768172 1 0.436
5931 Theia_3715 95.87024215 7.80770667 4 0.8244
5932 Theia_3716 8.75126933 62.9834816 1 0.6568
5933 Theia_3721 292.36828767 23.11600496 6 0.9584
5934 Theia_3739 15.96808779 61.89218793 1 0.418
5935 Theia_3740 101.25315508 -24.26364966 1 0.266
5936 Theia_3747 96.93621526 36.05470024 1 0.576
5937 Theia_3768 118.32013128 -39.70212948 1 0.5688
5938 Theia_3779 331.59605734 63.00332851 0 0.0
5939 Theia_3784 183.14765759 -61.33026017 1 0.3468
5940 Theia_3796 87.50987522 31.67816851 2 0.8308
5941 Theia_3823 142.76061114 -50.31374013 1 0.4108
5942 Theia_3832 3.72594943 62.81820284 2 0.5864
5943 Theia_3849 114.13951562 -21.77938825 2 0.8668
5944 Theia_3857 233.38236812 -58.65820649 7 1.0
5945 Theia_3862 33.16937086 57.83903547 1 0.7012
5946 Theia_3886 296.38787574 14.68836828 2 0.746
5947 Theia_3916 315.09081778 39.00157017 4 0.9908
5948 Theia_3922 267.95885237 -33.38520013 1 0.6328
5949 Theia_3932 119.27544727 -35.19071148 1 0.4088
5950 Theia_3967 134.2835002 -30.73879258 1 0.432
5951 Theia_3975 122.87143767 -42.34247211 0 0.0
5952 Theia_3980 77.90552062 36.24575191 0 0.0
5953 Theia_3986 323.99069052 50.4918821 2 0.8436
5954 Theia_3992 119.19691578 -29.60739634 3 0.7924
5955 Theia_3995 116.82919497 -25.24165198 2 0.7048
5956 Theia_4007 323.76076792 49.61527969 1 0.2692
5957 Theia_4013 277.9975059 -13.38605828 2 0.88
5958 Theia_4069 303.76690279 33.0874408 2 0.7372
5959 Theia_4165 328.58591895 46.96535084 1 0.296
5960 Theia_4208 280.41678022 -19.64690405 2 0.81
5961 Theia_4212 94.47008573 9.67956604 2 0.5644
5962 Theia_4228 17.22558365 66.20116975 0 0.0
5963 Theia_4244 3.4413177 61.05179294 0 0.0
5964 Theia_4245 348.95857841 55.20043037 0 0.0
5965 Theia_4284 130.72216941 -47.23734754 4 0.8296
5966 Theia_4310 0.42480024 63.53312045 2 0.6248
5967 Theia_4356 118.61195028 -28.3296463 1 0.5752
5968 Theia_4367 176.63075559 -62.04544094 8 1.0
5969 Theia_4371 147.18432813 -51.261497 2 0.6092
5970 Theia_4372 88.55211041 28.52618411 2 0.7608
5971 Theia_4401 346.9133872 56.77037934 1 0.458
5972 Theia_4419 115.28263523 -23.38211115 3 0.3844
5973 Theia_4432 317.25511024 47.86464374 3 0.6104
5974 Theia_4456 138.60381801 -42.7981574 0 0.0
5975 Theia_4482 234.83212046 -58.53838002 5 0.9372
5976 Theia_4509 305.90732149 31.07496019 1 0.6648
5977 Theia_4535 335.52002608 54.56259806 0 0.0
5978 Theia_4560 330.00911238 59.47246914 3 0.8292
5979 Theia_4690 120.64352331 -27.34253334 1 0.4384
5980 Theia_4708 316.40813745 57.19004664 2 0.8012
5981 Theia_4725 301.6117167 36.43093108 3 0.7448
5982 Theia_4877 294.16602094 45.12656983 1 0.5524
5983 Theia_4912 327.09812785 52.54834096 1 0.492
5984 Theia_4930 124.38308543 -36.67589059 2 0.7512
5985 Theia_4940 29.33901824 68.66734912 0 0.0
5986 Theia_4981 128.31986747 -47.52892838 0 0.0
5987 Theia_5015 267.05875149 -24.20982045 2 0.8288
5988 Theia_5094 146.2641092 -56.60239545 0 0.0
5989 Theia_5150 121.53231204 -33.10174374 6 0.936
5990 Theia_5228 183.76580253 -64.90297386 4 0.9688
5991 Theia_5254 106.86021317 -18.48649204 4 0.9984
5992 Theia_5280 336.50433108 52.18584691 5 0.9052
5993 Theia_5292 40.02087806 48.79153726 0 0.0
5994 Theia_5320 126.59590079 -33.74322898 0 0.0
5995 Theia_5347 268.77942993 9.84164499 0 0.0
5996 Theia_5356 330.04940534 64.18101552 0 0.0
5997 Theia_5422 314.33560321 46.47997519 3 0.568
5998 Theia_5426 145.89323711 -53.97383624 2 0.8352
5999 Theia_5431 128.4305338 -34.57226539 2 0.602
6000 Theia_5496 211.41641073 -64.15935265 2 0.7908
6001 Theia_5504 23.58270551 57.25466416 1 0.5908
6002 Theia_5630 26.65478668 60.11371615 2 0.5996
6003 Theia_5677 134.68725719 -54.87422718 3 0.9424
6004 Theia_5705 266.82192262 -42.39424104 2 0.7904
6005 Theia_5724 297.39335594 29.08570583 2 0.4596
6006 Theia_5731 272.09086589 -60.28967471 0 0.0
6007 Theia_5736 75.82572741 40.59088241 1 0.4512
6008 Theia_5761 322.75270793 52.83512812 3 0.65
6009 Theia_5779 115.70245165 -39.1750081 1 0.3728
6010 Theia_5867 143.06044656 -57.17270703 1 0.4768
6011 Theia_6015 112.48826559 -32.17998116 1 0.3332
6012 Theia_6042 114.62757268 21.54277454 3 0.8876
6013 Theia_6046 83.23736219 -7.39114396 0 0.0
6014 Theia_6066 26.34257843 59.77725835 1 0.3216
6015 Theia_6111 146.90491878 -50.55166904 5 1.0
6016 Theia_6166 329.28439017 50.17871684 3 0.7736
6017 Theia_6187 310.71809883 53.69299558 1 0.4672
6018 Theia_6242 149.00578211 -60.18405576 6 0.9596
6019 Theia_6599 20.94075623 65.41921957 1 0.432
6020 Theia_6680 209.43986513 -39.96400986 0 0.0
6021 Theia_6978 133.92391727 -38.56684408 5 0.8908
6022 Theia_6979 330.31317156 61.19919319 1 0.4768
6023 Theia_6999 89.65667198 20.20593956 1 0.5364
6024 Theia_7028 283.31219097 10.8655005 5 0.9316
6025 Theia_7057 116.17311468 -25.36512596 4 0.9316
6026 Theia_7082 84.17690917 40.01584539 1 0.7712
6027 Theia_7478 312.7649136 33.80637725 2 0.7076
6028 Theia_7490 183.35182808 -63.75705449 1 0.4048
6029 Theia_7580 319.81037897 56.96329522 1 0.5664
6030 Theia_7591 179.43228108 88.58697268 0 0.0
6031 Theia_7593 124.43406589 -55.63234784 1 0.4
6032 Theia_7673 126.16802282 -29.5167701 4 0.9552
6033 Theia_7778 311.80155484 35.63480885 1 0.5228
6034 Theia_7938 62.68398941 57.14813495 0 0.0
6035 Theia_8014 298.37916812 37.65994124 1 0.4184
6036 Theia_8068 297.24105977 34.08612057 4 0.9216
6037 Theia_8106 137.35875269 -43.30879221 8 0.9796
6038 Toepler_1 300.32269192 33.61301723 8 0.966
6039 Tombaugh_1 105.12192419 -20.5757899 2 0.7204
6040 Tombaugh_2 105.77747143 -20.81703303 1 0.6732
6041 Tombaugh_4 37.29441417 61.78974661 2 0.5156
6042 Tombaugh_5 56.97443323 59.07554097 2 0.6076
6043 Trumpler_1 23.91564282 61.28429246 11 1.0
6044 Trumpler_2 39.30505415 55.92562249 0 0.0
6045 Trumpler_3 48.005255 63.2074044 1 0.4676
6046 Trumpler_5 99.12705764 9.45854713 3 0.798
6047 Trumpler_7 111.84375863 -23.95121679 2 0.654
6048 Trumpler_9 118.91535535 -25.88324394 7 0.9972
6049 Trumpler_10 131.93673075 -42.53380129 0 0.0
6050 Trumpler_11 151.25052315 -61.61768676 5 0.9948
6051 Trumpler_12 151.62374557 -60.29464852 5 0.6956
6052 Trumpler_13 155.9566745 -60.13826334 15 1.0
6053 Trumpler_14 160.98540129 -59.55184119 13 0.978
6054 Trumpler_15 161.17420062 -59.36886411 11 1.0
6055 Trumpler_16 161.26453658 -59.69697133 8 1.0
6056 Trumpler_17 164.10824053 -59.2292717 7 0.9496
6057 Trumpler_18 167.82569533 -60.63029515 1 0.4848
6058 Trumpler_19 168.6249456 -57.56358666 4 0.9472
6059 Trumpler_20 189.88786063 -60.63287457 9 0.9868
6060 Trumpler_21 203.05478437 -62.78093632 5 0.996
6061 Trumpler_22 217.80711688 -61.18250411 3 0.8896
6062 Trumpler_23 240.21386796 -53.53703549 9 1.0
6063 Trumpler_24 254.18188941 -40.47268038 1 0.6368
6064 Trumpler_25 261.11477511 -39.0111805 6 1.0
6065 Trumpler_26 262.12636249 -29.48885363 8 0.928
6066 Trumpler_28 264.23220684 -32.47638442 6 0.8612
6067 Trumpler_29 265.35534937 -40.1472071 0 0.0
6068 Trumpler_30 269.18551763 -35.28412624 4 0.9708
6069 Trumpler_32 274.29174471 -13.35565421 14 1.0
6070 Trumpler_33 276.15819564 -19.70919957 4 0.9276
6071 Trumpler_34 279.95677857 -8.42949979 6 0.9956
6072 Trumpler_35 280.74715917 -4.22762761 11 1.0
6073 Trumpler_37 324.64774881 57.7676863 0 0.0
6074 Turner_3 274.34153752 -19.09624246 4 0.9508
6075 Turner_5 143.13863165 -36.42924371 0 0.0
6076 Turner_6 164.83365513 -59.54417417 5 0.9332
6077 Turner_9 296.1823919 29.49765874 3 0.9344
6078 UBC_4 60.65819918 35.56115498 0 0.0
6079 UBC_6 344.07181942 51.14488499 2 0.5288
6080 UBC_11 246.73246474 -59.704536 4 0.4208
6081 UBC_26 285.42634846 22.11339879 2 0.6884
6082 UBC_27 294.33782725 15.59541497 5 1.0
6083 UBC_32 279.32175734 -14.00302676 4 0.9372
6084 UBC_33 7.32466483 60.47130275 0 0.0
6085 UBC_36 16.46269213 59.63032747 3 0.8496
6086 UBC_39 19.84045784 61.02468741 1 0.466
6087 UBC_40 22.63019366 60.2378214 1 0.6932
6088 UBC_41 23.2515404 59.78219092 1 0.5
6089 UBC_47 41.98434248 63.79796208 0 0.0
6090 UBC_49 60.2195866 59.19649605 2 0.6508
6091 UBC_51 59.76871669 52.64234894 0 0.0
6092 UBC_52 64.79273041 52.33153503 3 0.954
6093 UBC_54 64.72472488 46.41453511 1 0.5996
6094 UBC_56 69.86840808 47.5638096 1 0.4804
6095 UBC_57 62.97616482 42.72050143 1 0.3044
6096 UBC_59 82.23317288 48.00973718 1 0.4432
6097 UBC_61 75.08205498 36.22267933 1 0.6836
6098 UBC_68 91.18492849 36.7943235 0 0.0
6099 UBC_76 88.88705369 17.26464815 1 0.4328
6100 UBC_77 89.18585364 16.99679593 5 0.7072
6101 UBC_80 91.60951296 8.77492553 5 0.9044
6102 UBC_82 95.87950527 8.36294435 4 0.9236
6103 UBC_83 97.5053931 7.3203113 3 0.9068
6104 UBC_84 15.42438425 61.68942816 1 0.522
6105 UBC_85 18.58464592 57.79919138 2 0.782
6106 UBC_86 33.05140686 57.65795927 1 0.45
6107 UBC_87 60.54607562 56.4322323 0 0.0
6108 UBC_92 269.87386464 -26.65467458 3 0.898
6109 UBC_93 268.57694055 -25.40388985 8 1.0
6110 UBC_94 269.63425192 -24.60897916 5 0.8556
6111 UBC_95 268.24441588 -22.16164311 3 0.8824
6112 UBC_96 273.80849691 -16.34187682 1 0.51
6113 UBC_97 274.81374975 -15.73440317 3 0.8204
6114 UBC_100 281.33842612 -11.06920037 3 0.8272
6115 UBC_101 279.50547133 -7.13775997 1 0.5152
6116 UBC_102 280.58904118 -6.90871489 7 1.0
6117 UBC_103 280.62392187 -6.58592043 6 0.9784
6118 UBC_104 280.6980681 -6.24983203 4 0.8432
6119 UBC_105 280.3246652 -5.42523305 5 0.9752
6120 UBC_106 280.49214301 -5.41714154 4 0.9792
6121 UBC_107 279.76776016 -4.7974583 7 0.9932
6122 UBC_108 281.59661294 -5.17978373 5 0.9188
6123 UBC_110 281.65140628 -4.98542363 5 0.9756
6124 UBC_113 285.14060206 -1.55948354 3 0.9144
6125 UBC_114 286.42494805 -0.39369743 5 0.9492
6126 UBC_118 282.66862468 9.76941922 5 0.778
6127 UBC_119 290.60640764 8.42229883 1 0.6356
6128 UBC_120 284.12713898 13.25283903 3 0.8816
6129 UBC_121 288.87897644 12.84732991 4 0.9812
6130 UBC_122 288.13762786 15.73061229 2 0.4584
6131 UBC_123 294.17408647 18.23682211 4 0.8412
6132 UBC_124 295.41628905 19.04061905 6 0.9944
6133 UBC_125 288.92376383 22.93813985 3 0.9432
6134 UBC_126 294.97914373 20.05289383 7 0.9972
6135 UBC_129 299.03455485 26.44524868 4 0.7332
6136 UBC_130 298.06101943 27.44890648 6 0.9768
6137 UBC_132 299.27227789 28.44522802 4 0.9036
6138 UBC_133 303.6872314 28.3368016 1 0.4756
6139 UBC_134 299.71824014 31.08627126 4 0.8328
6140 UBC_135 299.81709774 33.72389103 3 0.684
6141 UBC_136 304.459441 32.58219791 2 0.742
6142 UBC_139 302.73098076 35.76654612 5 0.9376
6143 UBC_141 313.56410812 35.68617576 2 0.5724
6144 UBC_143 299.80784657 45.75096743 1 0.512
6145 UBC_146 309.35653434 46.47267728 3 0.8012
6146 UBC_147 308.37683594 47.04119421 4 0.9484
6147 UBC_148 309.77604325 46.51506471 6 0.9552
6148 UBC_149 312.16559176 46.49466141 3 0.8416
6149 UBC_150 325.56696592 37.58100867 2 0.8176
6150 UBC_152 314.34233114 47.41823752 2 0.6272
6151 UBC_153 316.2511198 46.25189701 2 0.5736
6152 UBC_154 317.10074929 46.33613127 3 0.9556
6153 UBC_155 318.4144419 50.10232098 2 0.54
6154 UBC_156 321.68253489 49.12480925 0 0.0
6155 UBC_157 328.78947468 49.68270143 3 0.9652
6156 UBC_159 338.99711581 39.63532814 0 0.0
6157 UBC_161 319.12932288 57.46419962 0 0.0
6158 UBC_162 327.77129275 52.97311313 4 0.8284
6159 UBC_163 330.88631074 55.64129947 0 0.0
