ID Name NumGS Coverage
3416 HSC_2015 0 0.0
3417 HSC_2016 4 0.8716
3418 HSC_2017 4 0.9244
3419 HSC_2018 2 0.4696
3420 HSC_2019 3 0.8552
3421 HSC_2020 0 0.0
3422 HSC_2021 2 0.7236
3423 HSC_2022 3 0.7744
3424 HSC_2023 2 0.7564
3425 HSC_2025 1 0.5308
3426 HSC_2026 2 0.8676
3427 HSC_2027 2 0.6904
3428 HSC_2028 0 0.0
3429 HSC_2030 1 0.6572
3430 HSC_2031 1 0.2236
3431 HSC_2032 0 0.0
3432 HSC_2033 0 0.0
3433 HSC_2034 1 0.3472
3434 HSC_2036 2 0.772
3435 HSC_2037 0 0.0
3436 HSC_2038 1 0.388
3437 HSC_2039 4 0.7368
3438 HSC_2040 5 0.9352
3439 HSC_2041 1 0.714
3440 HSC_2042 1 0.3892
3441 HSC_2043 5 0.9024
3442 HSC_2045 3 0.7088
3443 HSC_2046 1 0.6372
3444 HSC_2047 1 0.4052
3445 HSC_2049 7 0.9244
3446 HSC_2050 1 0.546
3447 HSC_2052 4 0.6936
3448 HSC_2053 1 0.3728
3449 HSC_2054 2 0.5664
3450 HSC_2055 3 0.8256
3451 HSC_2056 0 0.0
3452 HSC_2057 0 0.0
3453 HSC_2058 0 0.0
3454 HSC_2059 4 0.9528
3455 HSC_2060 1 0.3596
3456 HSC_2061 2 0.7768
3457 HSC_2063 2 0.622
3458 HSC_2064 2 0.7376
3459 HSC_2065 1 0.68
3460 HSC_2066 5 0.9856
3461 HSC_2068 3 0.5884
3462 HSC_2071 3 0.88
3463 HSC_2072 2 0.6832
3464 HSC_2073 2 0.8328
3465 HSC_2075 3 0.9
3466 HSC_2076 3 0.8296
3467 HSC_2077 6 0.9988
3468 HSC_2078 0 0.0
3469 HSC_2080 0 0.0
3470 HSC_2081 1 0.3536
3471 HSC_2082 1 0.5984
3472 HSC_2083 0 0.0
3473 HSC_2084 3 0.8104
3474 HSC_2085 0 0.0
3475 HSC_2086 0 0.0
3476 HSC_2088 2 0.5852
3477 HSC_2089 0 0.0
3478 HSC_2090 2 0.5632
3479 HSC_2091 0 0.0
3480 HSC_2092 0 0.0
3481 HSC_2093 0 0.0
3482 HSC_2094 0 0.0
3483 HSC_2095 1 0.5884
3484 HSC_2096 2 0.3192
3485 HSC_2097 3 0.8024
3486 HSC_2099 0 0.0
3487 HSC_2100 1 0.4668
3488 HSC_2102 3 0.7208
3489 HSC_2103 0 0.0
3490 HSC_2104 2 0.7
3491 HSC_2105 0 0.0
3492 HSC_2106 1 0.3068
3493 HSC_2107 0 0.0
3494 HSC_2110 3 0.9092
3495 HSC_2112 1 0.7032
3496 HSC_2113 1 0.4448
3497 HSC_2114 1 0.6724
3498 HSC_2115 1 0.7016
3499 HSC_2116 3 0.8408
3500 HSC_2118 2 0.5964
3501 HSC_2119 0 0.0
3502 HSC_2120 0 0.0
3503 HSC_2123 2 0.6964
3504 HSC_2125 0 0.0
3505 HSC_2126 0 0.0
3506 HSC_2127 1 0.7752
3507 HSC_2128 1 0.5332
3508 HSC_2129 0 0.0
3509 HSC_2130 2 0.7476
3510 HSC_2131 0 0.0
3511 HSC_2132 1 0.2772
3512 HSC_2133 0 0.0
3513 HSC_2134 1 0.3884
3514 HSC_2135 8 1.0
3515 HSC_2136 0 0.0
3516 HSC_2137 0 0.0
3517 HSC_2138 1 0.2664
3518 HSC_2139 0 0.0
3519 HSC_2140 4 0.9332
3520 HSC_2141 3 0.9104
3521 HSC_2142 2 0.8812
3522 HSC_2143 0 0.0
3523 HSC_2144 0 0.0
3524 HSC_2145 2 0.7932
3525 HSC_2147 3 0.744
3526 HSC_2148 0 0.0
3527 HSC_2149 3 0.9244
3528 HSC_2150 9 0.9988
3529 HSC_2151 4 0.8232
3530 HSC_2153 4 0.9216
3531 HSC_2154 0 0.0
3532 HSC_2155 3 0.6592
3533 HSC_2156 0 0.0
3534 HSC_2157 7 1.0
3535 HSC_2158 3 0.7892
3536 HSC_2159 2 0.7404
3537 HSC_2160 3 0.8864
3538 HSC_2161 0 0.0
3539 HSC_2163 1 0.7424
3540 HSC_2164 0 0.0
3541 HSC_2165 1 0.5496
3542 HSC_2166 0 0.0
3543 HSC_2167 0 0.0
3544 HSC_2168 0 0.0
3545 HSC_2170 1 0.5092
3546 HSC_2173 0 0.0
3547 HSC_2174 0 0.0
3548 HSC_2175 2 0.8012
3549 HSC_2176 0 0.0
3550 HSC_2177 2 0.8152
3551 HSC_2178 3 0.8788
3552 HSC_2179 2 0.7528
3553 HSC_2180 0 0.0
3554 HSC_2181 4 0.966
3555 HSC_2182 2 0.7496
3556 HSC_2183 0 0.0
3557 HSC_2184 1 0.4216
3558 HSC_2185 1 0.524
3559 HSC_2186 0 0.0
3560 HSC_2187 2 0.8508
3561 HSC_2189 1 0.4424
3562 HSC_2192 1 0.638
3563 HSC_2193 1 0.7596
3564 HSC_2194 0 0.0
3565 HSC_2195 1 0.3484
3566 HSC_2196 0 0.0
3567 HSC_2198 0 0.0
3568 HSC_2199 1 0.3756
3569 HSC_2201 0 0.0
3570 HSC_2202 0 0.0
3571 HSC_2203 0 0.0
3572 HSC_2204 0 0.0
3573 HSC_2206 1 0.576
3574 HSC_2207 0 0.0
3575 HSC_2210 1 0.7364
3576 HSC_2211 0 0.0
3577 HSC_2213 2 0.624
3578 HSC_2214 1 0.302
3579 HSC_2215 0 0.0
3580 HSC_2216 0 0.0
3581 HSC_2217 7 0.9752
3582 HSC_2218 1 0.5804
3583 HSC_2220 0 0.0
3584 HSC_2221 4 0.6256
3585 HSC_2223 2 0.8024
3586 HSC_2224 1 0.7296
3587 HSC_2225 2 0.7212
3588 HSC_2226 1 0.29
3589 HSC_2227 1 0.5452
3590 HSC_2228 10 1.0
3591 HSC_2229 2 0.8816
3592 HSC_2230 1 0.5648
3593 HSC_2231 1 0.5324
3594 HSC_2232 1 0.4432
3595 HSC_2233 4 0.8868
3596 HSC_2234 0 0.0
3597 HSC_2235 1 0.496
3598 HSC_2236 2 0.6064
3599 HSC_2237 3 0.8632
3600 HSC_2239 4 0.9916
3601 HSC_2241 6 0.9472
3602 HSC_2243 2 0.9116
3603 HSC_2244 3 0.6164
3604 HSC_2246 1 0.5652
3605 HSC_2247 0 0.0
3606 HSC_2248 3 0.938
3607 HSC_2249 2 0.8572
3608 HSC_2250 0 0.0
3609 HSC_2251 0 0.0
3610 HSC_2253 0 0.0
3611 HSC_2256 0 0.0
3612 HSC_2257 3 0.7788
3613 HSC_2260 1 0.3752
3614 HSC_2261 1 0.3884
3615 HSC_2263 1 0.5756
3616 HSC_2265 0 0.0
3617 HSC_2266 3 0.7404
3618 HSC_2267 1 0.5308
3619 HSC_2268 5 0.966
3620 HSC_2270 1 0.7276
3621 HSC_2271 1 0.4844
3622 HSC_2272 3 0.9776
3623 HSC_2273 2 0.3816
3624 HSC_2274 2 0.7288
3625 HSC_2275 3 0.6964
3626 HSC_2278 0 0.0
3627 HSC_2280 1 0.6108
3628 HSC_2281 2 0.7976
3629 HSC_2282 3 0.9052
3630 HSC_2283 0 0.0
3631 HSC_2284 3 0.8996
3632 HSC_2286 1 0.3412
3633 HSC_2287 4 0.7616
3634 HSC_2288 3 0.7968
3635 HSC_2289 1 0.43
3636 HSC_2290 1 0.5356
3637 HSC_2291 1 0.746
3638 HSC_2294 2 0.924
3639 HSC_2296 0 0.0
3640 HSC_2297 2 0.7456
3641 HSC_2298 3 0.7228
3642 HSC_2302 0 0.0
3643 HSC_2303 0 0.0
3644 HSC_2304 0 0.0
3645 HSC_2305 1 0.5016
3646 HSC_2306 1 0.264
3647 HSC_2307 2 0.8896
3648 HSC_2308 0 0.0
3649 HSC_2309 1 0.7016
3650 HSC_2310 0 0.0
3651 HSC_2311 1 0.5316
3652 HSC_2312 2 0.4364
3653 HSC_2314 0 0.0
3654 HSC_2315 0 0.0
3655 HSC_2316 0 0.0
3656 HSC_2319 0 0.0
3657 HSC_2320 7 0.9884
3658 HSC_2321 1 0.6424
3659 HSC_2322 1 0.278
3660 HSC_2324 3 0.752
3661 HSC_2325 1 0.5856
3662 HSC_2326 0 0.0
3663 HSC_2327 1 0.6376
3664 HSC_2329 1 0.3488
3665 HSC_2330 11 1.0
3666 HSC_2331 7 0.99
3667 HSC_2332 3 0.702
3668 HSC_2333 0 0.0
3669 HSC_2334 2 0.7532
3670 HSC_2335 0 0.0
3671 HSC_2336 0 0.0
3672 HSC_2337 0 0.0
3673 HSC_2338 4 0.9224
3674 HSC_2339 4 0.9016
3675 HSC_2340 0 0.0
3676 HSC_2341 1 0.3844
3677 HSC_2342 2 0.7304
3678 HSC_2343 5 0.956
3679 HSC_2344 3 0.8292
3680 HSC_2346 0 0.0
3681 HSC_2348 3 0.9064
3682 HSC_2350 3 0.9304
3683 HSC_2351 2 0.6112
3684 HSC_2352 0 0.0
3685 HSC_2353 3 0.7956
3686 HSC_2354 4 0.8736
3687 HSC_2355 2 0.5684
3688 HSC_2356 3 0.9468
3689 HSC_2358 1 0.5228
3690 HSC_2359 4 0.8732
3691 HSC_2360 1 0.3536
3692 HSC_2361 3 0.7548
3693 HSC_2362 2 0.5052
3694 HSC_2363 10 1.0
3695 HSC_2364 3 0.6792
3696 HSC_2365 1 0.6976
3697 HSC_2367 1 0.472
3698 HSC_2368 4 0.7244
3699 HSC_2369 2 0.6724
3700 HSC_2370 8 1.0
3701 HSC_2372 4 0.9952
3702 HSC_2374 3 0.8304
3703 HSC_2375 0 0.0
3704 HSC_2376 0 0.0
3705 HSC_2377 1 0.6676
3706 HSC_2378 4 0.9832
3707 HSC_2379 1 0.7116
3708 HSC_2380 0 0.0
3709 HSC_2381 1 0.3264
3710 HSC_2382 1 0.4008
3711 HSC_2384 2 0.272
3712 HSC_2386 8 0.9196
3713 HSC_2387 2 0.6132
3714 HSC_2388 0 0.0
3715 HSC_2389 7 1.0
3716 HSC_2392 6 0.958
3717 HSC_2393 8 0.9972
3718 HSC_2394 0 0.0
3719 HSC_2395 3 0.9024
3720 HSC_2396 4 0.8308
3721 HSC_2397 2 0.6268
3722 HSC_2398 0 0.0
3723 HSC_2399 0 0.0
3724 HSC_2400 0 0.0
3725 HSC_2401 2 0.8496
3726 HSC_2402 2 0.4776
3727 HSC_2403 4 0.8828
3728 HSC_2404 5 0.9916
3729 HSC_2405 2 0.7052
3730 HSC_2406 1 0.7496
3731 HSC_2407 0 0.0
3732 HSC_2408 1 0.4872
3733 HSC_2409 1 0.4108
3734 HSC_2411 3 0.958
3735 HSC_2412 1 0.3836
3736 HSC_2416 3 0.832
3737 HSC_2417 3 0.9416
3738 HSC_2418 1 0.6268
3739 HSC_2419 3 0.7424
3740 HSC_2423 1 0.6288
3741 HSC_2424 2 0.8704
3742 HSC_2425 2 0.5752
3743 HSC_2427 3 0.7152
3744 HSC_2428 2 0.7904
3745 HSC_2429 3 0.708
3746 HSC_2430 2 0.4548
3747 HSC_2431 1 0.326
3748 HSC_2432 1 0.4896
3749 HSC_2433 1 0.2864
3750 HSC_2434 4 0.988
3751 HSC_2435 5 0.8764
3752 HSC_2437 0 0.0
3753 HSC_2438 5 0.8916
3754 HSC_2439 0 0.0
3755 HSC_2440 0 0.0
3756 HSC_2442 0 0.0
3757 HSC_2443 2 0.6616
3758 HSC_2444 0 0.0
3759 HSC_2445 0 0.0
3760 HSC_2446 1 0.486
3761 HSC_2447 0 0.0
3762 HSC_2448 0 0.0
3763 HSC_2449 0 0.0
3764 HSC_2450 6 0.9364
3765 HSC_2451 1 0.3604
3766 HSC_2452 2 0.7188
3767 HSC_2453 0 0.0
3768 HSC_2454 2 0.8252
3769 HSC_2455 0 0.0
3770 HSC_2458 0 0.0
3771 HSC_2459 2 0.3072
3772 HSC_2460 2 0.8644
3773 HSC_2461 1 0.6088
3774 HSC_2462 1 0.6208
3775 HSC_2464 0 0.0
3776 HSC_2465 0 0.0
3777 HSC_2468 0 0.0
3778 HSC_2469 1 0.6076
3779 HSC_2470 3 0.6584
3780 HSC_2471 3 0.9052
3781 HSC_2473 0 0.0
3782 HSC_2474 1 0.4612
3783 HSC_2475 0 0.0
3784 HSC_2477 3 0.6664
3785 HSC_2478 1 0.458
3786 HSC_2481 3 0.8076
3787 HSC_2482 0 0.0
3788 HSC_2483 0 0.0
3789 HSC_2484 0 0.0
3790 HSC_2486 0 0.0
3791 HSC_2487 0 0.0
3792 HSC_2489 1 0.386
3793 HSC_2490 0 0.0
3794 HSC_2492 1 0.4904
3795 HSC_2494 2 0.6996
3796 HSC_2495 1 0.632
3797 HSC_2496 0 0.0
3798 HSC_2497 2 0.8888
3799 HSC_2498 4 0.8168
3800 HSC_2499 1 0.7256
3801 HSC_2500 0 0.0
3802 HSC_2501 0 0.0
3803 HSC_2502 4 0.8696
3804 HSC_2503 1 0.476
3805 HSC_2504 3 0.9772
3806 HSC_2505 1 0.3596
3807 HSC_2506 1 0.3056
3808 HSC_2507 1 0.5908
3809 HSC_2511 1 0.5156
3810 HSC_2512 4 0.9684
3811 HSC_2514 6 0.9988
3812 HSC_2515 0 0.0
3813 HSC_2516 0 0.0
3814 HSC_2517 1 0.5168
3815 HSC_2518 1 0.4032
3816 HSC_2519 0 0.0
3817 HSC_2520 1 0.5516
3818 HSC_2521 4 0.932
3819 HSC_2522 0 0.0
3820 HSC_2523 0 0.0
3821 HSC_2525 4 0.748
3822 HSC_2526 3 0.908
3823 HSC_2527 1 0.5444
3824 HSC_2528 1 0.2852
3825 HSC_2529 1 0.3208
3826 HSC_2531 0 0.0
3827 HSC_2532 1 0.52
3828 HSC_2533 5 0.9076
3829 HSC_2534 0 0.0
3830 HSC_2536 5 1.0
3831 HSC_2538 0 0.0
3832 HSC_2539 4 0.96
3833 HSC_2540 1 0.358
3834 HSC_2546 2 0.7568
3835 HSC_2549 0 0.0
3836 HSC_2550 2 0.7696
3837 HSC_2551 2 0.4544
3838 HSC_2552 1 0.6056
3839 HSC_2553 1 0.5976
3840 HSC_2554 0 0.0
3841 HSC_2555 0 0.0
3842 HSC_2556 3 0.9268
3843 HSC_2557 2 0.8112
3844 HSC_2558 3 0.9056
3845 HSC_2559 1 0.4868
3846 HSC_2561 4 0.984
3847 HSC_2562 3 0.82
3848 HSC_2563 0 0.0
3849 HSC_2564 3 0.7308
3850 HSC_2565 1 0.4724
3851 HSC_2567 6 0.9944
3852 HSC_2568 0 0.0
3853 HSC_2569 6 0.9788
3854 HSC_2570 10 1.0
3855 HSC_2571 0 0.0
3856 HSC_2573 0 0.0
3857 HSC_2574 0 0.0
3858 HSC_2575 3 0.9272
3859 HSC_2576 4 0.7572
3860 HSC_2578 5 0.9856
3861 HSC_2579 6 0.948
3862 HSC_2580 1 0.6956
3863 HSC_2581 6 0.994
3864 HSC_2582 2 0.7768
3865 HSC_2583 1 0.7584
3866 HSC_2584 2 0.734
3867 HSC_2585 2 0.6988
3868 HSC_2586 5 0.9328
3869 HSC_2587 1 0.4856
3870 HSC_2588 3 0.8088
3871 HSC_2590 8 1.0
3872 HSC_2592 3 0.9092
3873 HSC_2593 0 0.0
3874 HSC_2594 4 0.7932
3875 HSC_2595 5 1.0
3876 HSC_2596 0 0.0
3877 HSC_2597 1 0.7744
3878 HSC_2598 0 0.0
3879 HSC_2599 2 0.8852
3880 HSC_2600 0 0.0
3881 HSC_2601 0 0.0
3882 HSC_2602 1 0.5836
3883 HSC_2603 1 0.446
3884 HSC_2604 3 0.8272
3885 HSC_2605 0 0.0
3886 HSC_2607 1 0.4468
3887 HSC_2608 3 0.756
3888 HSC_2609 0 0.0
3889 HSC_2610 1 0.5888
3890 HSC_2611 4 0.9456
3891 HSC_2612 3 0.9124
3892 HSC_2615 1 0.3668
3893 HSC_2616 0 0.0
3894 HSC_2617 1 0.4812
3895 HSC_2618 1 0.426
3896 HSC_2619 1 0.378
3897 HSC_2620 3 0.8808
3898 HSC_2621 3 0.9096
3899 HSC_2622 1 0.3108
3900 HSC_2625 3 0.8716
3901 HSC_2626 2 0.8104
3902 HSC_2627 3 0.808
3903 HSC_2629 5 0.91
3904 HSC_2630 1 0.4404
3905 HSC_2631 1 0.2908
3906 HSC_2632 0 0.0
3907 HSC_2634 3 0.9404
3908 HSC_2635 2 0.6332
3909 HSC_2636 0 0.0
3910 HSC_2637 0 0.0
3911 HSC_2638 0 0.0
3912 HSC_2639 2 0.6724
3913 HSC_2640 2 0.86
3914 HSC_2641 2 0.7192
3915 HSC_2642 2 0.8284
3916 HSC_2643 0 0.0
3917 HSC_2644 1 0.3632
3918 HSC_2645 2 0.6516
3919 HSC_2646 3 0.5728
3920 HSC_2647 0 0.0
3921 HSC_2648 2 0.4956
3922 HSC_2649 2 0.644
3923 HSC_2651 2 0.8116
3924 HSC_2653 0 0.0
3925 HSC_2654 1 0.4232
3926 HSC_2655 1 0.5212
3927 HSC_2656 2 0.6644
3928 HSC_2657 2 0.908
3929 HSC_2658 1 0.3352
3930 HSC_2659 3 0.9536
3931 HSC_2660 1 0.5432
3932 HSC_2661 2 0.5128
3933 HSC_2662 5 0.844
3934 HSC_2664 0 0.0
3935 HSC_2666 3 0.884
3936 HSC_2667 3 0.6656
3937 HSC_2668 3 0.9856
3938 HSC_2669 2 0.7308
3939 HSC_2672 1 0.4416
3940 HSC_2673 0 0.0
3941 HSC_2674 1 0.3152
3942 HSC_2675 3 0.8416
3943 HSC_2676 0 0.0
3944 HSC_2678 2 0.6064
3945 HSC_2679 1 0.5452
3946 HSC_2680 5 1.0
3947 HSC_2681 1 0.7128
3948 HSC_2682 1 0.3672
3949 HSC_2683 2 0.6292
3950 HSC_2684 3 0.9668
3951 HSC_2686 8 0.9368
3952 HSC_2687 1 0.4444
3953 HSC_2688 0 0.0
3954 HSC_2689 1 0.3968
3955 HSC_2690 1 0.58
3956 HSC_2691 3 0.962
3957 HSC_2692 0 0.0
3958 HSC_2693 0 0.0
3959 HSC_2694 0 0.0
3960 HSC_2695 4 0.922
3961 HSC_2696 1 0.666
3962 HSC_2698 1 0.6912
3963 HSC_2700 0 0.0
3964 HSC_2701 2 0.6672
3965 HSC_2702 1 0.6716
3966 HSC_2703 2 0.7752
3967 HSC_2704 1 0.4636
3968 HSC_2705 0 0.0
3969 HSC_2706 1 0.2892
3970 HSC_2708 1 0.2944
3971 HSC_2709 1 0.4596
3972 HSC_2710 3 0.6588
3973 HSC_2711 0 0.0
3974 HSC_2712 4 0.962
3975 HSC_2713 3 0.6868
3976 HSC_2714 2 0.6332
3977 HSC_2715 3 0.7204
3978 HSC_2716 2 0.8504
3979 HSC_2717 2 0.594
3980 HSC_2718 0 0.0
3981 HSC_2719 2 0.8364
3982 HSC_2720 4 0.9728
3983 HSC_2721 0 0.0
3984 HSC_2722 0 0.0
3985 HSC_2723 2 0.4644
3986 HSC_2724 2 0.7872
3987 HSC_2725 1 0.6892
3988 HSC_2726 1 0.7124
3989 HSC_2727 0 0.0
3990 HSC_2728 0 0.0
3991 HSC_2729 2 0.8376
3992 HSC_2730 0 0.0
3993 HSC_2731 2 0.7876
3994 HSC_2732 4 0.8972
3995 HSC_2733 3 0.8456
3996 HSC_2737 4 0.99
3997 HSC_2739 2 0.8304
3998 HSC_2740 9 1.0
3999 HSC_2741 0 0.0
4000 HSC_2743 2 0.7352
4001 HSC_2744 0 0.0
4002 HSC_2745 7 0.9892
4003 HSC_2746 4 0.9176
4004 HSC_2747 0 0.0
4005 HSC_2748 4 0.7928
4006 HSC_2749 2 0.7164
4007 HSC_2750 0 0.0
4008 HSC_2751 0 0.0
4009 HSC_2752 2 0.8712
4010 HSC_2754 5 0.9308
4011 HSC_2759 3 0.8972
4012 HSC_2760 2 0.7
4013 HSC_2761 6 1.0
4014 HSC_2762 4 0.908
4015 HSC_2763 0 0.0
4016 HSC_2764 0 0.0
4017 HSC_2765 5 0.996
4018 HSC_2767 0 0.0
4019 HSC_2768 11 0.9828
4020 HSC_2769 0 0.0
4021 HSC_2770 4 0.9992
4022 HSC_2771 0 0.0
4023 HSC_2773 2 0.5484
4024 HSC_2774 1 0.2808
4025 HSC_2776 6 1.0
4026 HSC_2777 4 0.9684
4027 HSC_2778 2 0.8552
4028 HSC_2779 4 0.8696
4029 HSC_2780 2 0.6528
4030 HSC_2781 6 1.0
4031 HSC_2782 1 0.3852
4032 HSC_2784 0 0.0
4033 HSC_2785 0 0.0
4034 HSC_2787 1 0.428
4035 HSC_2788 1 0.408
4036 HSC_2789 3 0.958
4037 HSC_2790 6 0.9968
4038 HSC_2791 6 1.0
4039 HSC_2792 2 0.7632
4040 HSC_2793 6 1.0
4041 HSC_2794 4 0.984
4042 HSC_2795 1 0.46
4043 HSC_2796 6 0.9544
4044 HSC_2798 6 0.904
4045 HSC_2799 1 0.404
4046 HSC_2800 4 0.9388
4047 HSC_2801 5 0.9128
4048 HSC_2802 2 0.8576
4049 HSC_2808 3 0.7684
4050 HSC_2810 1 0.2984
4051 HSC_2812 3 0.9488
4052 HSC_2813 2 0.654
4053 HSC_2814 4 0.6328
4054 HSC_2815 0 0.0
4055 HSC_2816 1 0.3112
4056 HSC_2817 3 0.7204
4057 HSC_2818 0 0.0
4058 HSC_2819 7 0.9676
4059 HSC_2820 0 0.0
4060 HSC_2821 2 0.5824
4061 HSC_2823 0 0.0
4062 HSC_2824 1 0.656
4063 HSC_2825 2 0.3764
4064 HSC_2826 2 0.8272
4065 HSC_2827 1 0.25
4066 HSC_2829 2 0.8128
4067 HSC_2830 1 0.4092
4068 HSC_2831 0 0.0
4069 HSC_2832 2 0.4892
4070 HSC_2833 5 1.0
4071 HSC_2836 2 0.582
4072 HSC_2837 4 0.8288
4073 HSC_2838 2 0.7964
4074 HSC_2842 2 0.6628
4075 HSC_2846 0 0.0
4076 HSC_2847 2 0.6496
4077 HSC_2848 3 0.9448
4078 HSC_2849 2 0.7856
4079 HSC_2850 3 0.6632
4080 HSC_2851 3 0.9308
4081 HSC_2853 2 0.6272
4082 HSC_2854 2 0.5848
4083 HSC_2855 4 0.9948
4084 HSC_2856 2 0.8656
4085 HSC_2858 5 0.9108
4086 HSC_2860 4 0.8992
4087 HSC_2861 3 0.868
4088 HSC_2862 2 0.8252
4089 HSC_2863 3 0.7668
4090 HSC_2864 2 0.7432
4091 HSC_2865 3 0.9224
4092 HSC_2866 4 0.968
4093 HSC_2867 3 0.7764
4094 HSC_2868 5 0.9988
4095 HSC_2869 3 0.952
4096 HSC_2870 5 0.9288
4097 HSC_2871 0 0.0
4098 HSC_2872 4 0.8916
4099 HSC_2873 3 0.7952
4100 HSC_2874 4 0.986
4101 HSC_2876 1 0.5228
4102 HSC_2877 1 0.4636
4103 HSC_2878 7 0.998
4104 HSC_2879 4 0.9644
4105 HSC_2880 1 0.458
4106 HSC_2881 1 0.5364
4107 HSC_2882 0 0.0
4108 HSC_2885 5 0.9828
4109 HSC_2886 2 0.6948
4110 HSC_2887 1 0.5472
4111 HSC_2889 1 0.6176
4112 HSC_2890 4 0.9428
4113 HSC_2893 0 0.0
4114 HSC_2894 3 0.9456
4115 HSC_2895 1 0.5908
4116 HSC_2897 1 0.7048
4117 HSC_2898 3 0.748
4118 HSC_2899 4 0.9108
4119 HSC_2900 1 0.7568
4120 HSC_2901 3 0.8924
4121 HSC_2902 3 0.8936
4122 HSC_2903 0 0.0
4123 HSC_2904 2 0.682
4124 HSC_2905 2 0.818
4125 HSC_2906 2 0.7552
4126 HSC_2907 1 0.388
4127 HSC_2908 0 0.0
4128 HSC_2909 2 0.89
4129 HSC_2910 2 0.2652
4130 HSC_2911 2 0.6164
4131 HSC_2912 3 0.9184
4132 HSC_2913 5 0.9996
4133 HSC_2914 1 0.4052
4134 HSC_2915 2 0.8448
4135 HSC_2916 0 0.0
4136 HSC_2917 5 0.9736
4137 HSC_2918 0 0.0
4138 HSC_2919 0 0.0
4139 HSC_2920 0 0.0
4140 HSC_2921 5 0.9808
4141 HSC_2924 1 0.4984
4142 HSC_2925 1 0.5824
4143 HSC_2926 3 0.8572
4144 HSC_2928 3 0.9096
4145 HSC_2929 3 0.9368
4146 HSC_2930 4 0.9416
4147 HSC_2931 0 0.0
4148 HSC_2932 0 0.0
4149 HSC_2934 2 0.5988
4150 HSC_2935 3 0.8236
4151 HSC_2936 5 0.9928
4152 HSC_2938 6 0.9852
4153 HSC_2939 5 0.954
4154 HSC_2942 0 0.0
4155 HSC_2943 2 0.79
4156 HSC_2944 1 0.5252
4157 HSC_2945 4 0.9684
4158 HSC_2946 5 1.0
4159 HSC_2947 3 0.8752
4160 HSC_2949 3 0.9088
4161 HSC_2950 4 0.9064
4162 HSC_2951 4 0.8996
4163 HSC_2952 2 0.6644
4164 HSC_2953 3 0.9124
4165 HSC_2956 3 0.6876
4166 HSC_2957 2 0.91
4167 HSC_2958 3 0.9144
4168 HSC_2959 5 0.918
4169 HSC_2960 4 0.8496
4170 HSC_2961 4 0.9448
4171 HSC_2962 3 0.9368
4172 HSC_2963 0 0.0
4173 HSC_2964 0 0.0
4174 HSC_2966 11 0.9996
4175 HSC_2967 5 0.9056
4176 HSC_2969 0 0.0
4177 HSC_2971 1 0.5
4178 HSC_2972 5 0.9988
4179 HSC_2973 0 0.0
4180 HSC_2974 4 0.9624
4181 HSC_2975 4 0.8844
4182 HSC_2976 1 0.5624
4183 HSC_2977 2 0.72
4184 HSC_2978 0 0.0
4185 HSC_2979 4 0.8172
4186 HSC_2980 9 0.9836
4187 HSC_2981 4 0.9336
4188 HSC_2982 1 0.5448
4189 HSC_2983 3 0.9124
4190 HSC_2984 4 0.9468
4191 HSC_2985 4 0.944
4192 HSC_2986 0 0.0
4193 HXHWL_2 3 0.792
4194 HXHWL_5 1 0.7092
4195 HXHWL_6 2 0.8768
4196 HXHWL_7 3 0.8908
4197 HXHWL_8 2 0.7516
4198 HXHWL_10 3 0.9844
4199 HXHWL_12 1 0.6608
4200 HXHWL_13 2 0.7708
4201 HXHWL_14 1 0.3848
4202 HXHWL_15 2 0.6744
4203 HXHWL_17 5 0.9992
4204 HXHWL_18 2 0.5692
4205 HXHWL_20 3 0.9392
4206 HXHWL_21 3 0.552
4207 HXHWL_22 2 0.7164
4208 HXHWL_27 2 0.6336
4209 HXHWL_28 2 0.7256
4210 HXHWL_29 2 0.8432
4211 HXHWL_30 6 1.0
4212 HXHWL_31 5 0.8816
4213 HXHWL_33 4 0.9408
4214 HXHWL_34 1 0.6892
4215 HXHWL_35 0 0.0
4216 HXHWL_36 0 0.0
4217 HXHWL_37 3 0.9612
4218 HXHWL_42 1 0.6736
4219 HXHWL_45 0 0.0
4220 HXHWL_46 2 0.6796
4221 HXHWL_47 2 0.8904
4222 HXHWL_48 1 0.5272
4223 HXHWL_49 1 0.4316
4224 HXHWL_51 1 0.7532
4225 HXHWL_52 5 0.8388
4226 HXHWL_53 1 0.374
4227 HXHWL_55 0 0.0
4228 HXHWL_56 6 0.8972
4229 HXHWL_58 2 0.8976
4230 HXHWL_59 1 0.2872
4231 HXHWL_60 2 0.5444
4232 HXHWL_62 1 0.5832
4233 HXHWL_65 1 0.5948
4234 HXHWL_66 7 1.0
4235 HXHWL_68 2 0.7664
4236 HXHWL_71 0 0.0
4237 HXHWL_72 3 0.8736
4238 HXHWL_74 5 0.9296
4239 HXWHB_8 4 0.9764
4240 HXWHB_10 2 0.8252
4241 Haffner_3 3 0.63
4242 Haffner_4 2 0.678
4243 Haffner_5 4 0.9776
4244 Haffner_6 0 0.0
4245 Haffner_7 4 0.8992
4246 Haffner_8 4 0.992
4247 Haffner_9 9 0.9664
4248 Haffner_10 9 0.9752
4249 Haffner_11 6 0.998
4250 Haffner_13 1 0.6084
4251 Haffner_14 4 0.8056
4252 Haffner_15 7 0.9984
4253 Haffner_16 17 1.0
4254 Haffner_17 13 0.9856
4255 Haffner_18 8 1.0
